date,Close,High,Low,Open,Volume
,^SET.BK,^SET.BK,^SET.BK,^SET.BK,^SET.BK
2024-04-11,1396.3800048828125,1406.77001953125,1394.7099609375,1405.6500244140625,3344200
2024-04-17,1366.93994140625,1380.1199951171875,1363.43994140625,1378.0400390625,4499300
2024-04-18,1361.02001953125,1372.989990234375,1349.0,1368.199951171875,4403500
2024-04-19,1332.0799560546875,1343.3199462890625,1330.239990234375,1339.949951171875,4808000
2024-04-22,1349.52001953125,1350.93994140625,1339.9200439453125,1343.550048828125,3833500
2024-04-23,1357.4599609375,1362.530029296875,1353.3499755859375,1353.5,3873300
2024-04-24,1361.0999755859375,1364.9100341796875,1355.43994140625,1364.719970703125,3496600
2024-04-25,1364.27001953125,1365.780029296875,1356.9599609375,1358.699951171875,3110000
2024-04-26,1359.93994140625,1366.239990234375,1358.260009765625,1364.949951171875,3288500
2024-04-29,1361.969970703125,1364.699951171875,1355.3599853515625,1364.52001953125,3071500
2024-04-30,1367.949951171875,1372.8499755859375,1363.2099609375,1364.68994140625,3620100
2024-05-02,1363.25,1372.010009765625,1362.8399658203125,1368.239990234375,3740900
2024-05-03,1369.9200439453125,1372.719970703125,1364.260009765625,1367.280029296875,3865600
2024-05-07,1376.3699951171875,1384.739990234375,1373.97998046875,1374.0999755859375,3860100
2024-05-08,1373.3299560546875,1379.0400390625,1372.8599853515625,1377.81005859375,3478600
2024-05-09,1369.2900390625,1379.75,1367.8800048828125,1374.4000244140625,3846500
2024-05-10,1371.9000244140625,1372.3199462890625,1365.9200439453125,1371.300048828125,3219400
2024-05-13,1372.5,1375.1400146484375,1366.06005859375,1371.9000244140625,3735400
2024-05-14,1376.5699462890625,1380.449951171875,1372.77001953125,1374.3399658203125,3500600
2024-05-15,1370.43994140625,1378.3599853515625,1366.8499755859375,1377.5699462890625,4902000
2024-05-16,1377.719970703125,1383.3800048828125,1373.6400146484375,1375.02001953125,4306900
2024-05-17,1382.6800537109375,1384.8199462890625,1376.7900390625,1378.5999755859375,3574300
2024-05-20,1378.699951171875,1389.280029296875,1377.4200439453125,1385.550048828125,3999700
2024-05-21,1370.8299560546875,1376.93994140625,1367.1400146484375,1376.9200439453125,3576300
2024-05-23,1367.8399658203125,1374.0400390625,1364.31005859375,1368.239990234375,4376800
2024-05-24,1364.47998046875,1365.969970703125,1359.219970703125,1361.1600341796875,4022700
2024-05-27,1366.3699951171875,1369.6800537109375,1362.18994140625,1368.0400390625,13394300
2024-05-28,1362.699951171875,1368.949951171875,1361.27001953125,1368.1400146484375,3104900
2024-05-29,1349.8299560546875,1363.9599609375,1349.8299560546875,1360.5799560546875,3286600
2024-05-30,1351.52001953125,1353.5,1340.8299560546875,1345.7099609375,3355200
2024-05-31,1345.6600341796875,1359.25,1342.6199951171875,1353.93994140625,6489700
2024-06-04,1337.3199462890625,1354.75,1336.0699462890625,1350.9000244140625,4742200
2024-06-05,1338.3199462890625,1344.3900146484375,1333.969970703125,1339.5799560546875,4143800
2024-06-06,1328.4100341796875,1344.47998046875,1325.7099609375,1341.739990234375,3771900
2024-06-07,1332.739990234375,1334.1199951171875,1325.949951171875,1327.300048828125,3533600
2024-06-10,1318.5699462890625,1329.81005859375,1313.260009765625,1328.9000244140625,3844900
2024-06-11,1316.0999755859375,1325.52001953125,1314.3499755859375,1318.6800537109375,4585800
2024-06-12,1316.68994140625,1320.510009765625,1311.0400390625,1316.6199951171875,3829400
2024-06-13,1311.780029296875,1323.3299560546875,1310.4000244140625,1320.5899658203125,3599400
2024-06-14,1306.56005859375,1315.699951171875,1304.31005859375,1311.3800048828125,3368400
2024-06-17,1296.5899658203125,1305.199951171875,1288.5799560546875,1305.1300048828125,3922800
2024-06-18,1297.4100341796875,1310.760009765625,1296.1800537109375,1300.2099609375,3602100
2024-06-19,1303.8199462890625,1304.1500244140625,1281.8699951171875,1300.969970703125,6281200
2024-06-20,1298.2900390625,1304.239990234375,1293.68994140625,1302.449951171875,3836000
2024-06-21,1306.4100341796875,1311.31005859375,1289.2099609375,1295.0999755859375,6508800
2024-06-24,1316.72998046875,1317.6300048828125,1300.3599853515625,1302.6199951171875,4298300
2024-06-25,1319.1400146484375,1323.72998046875,1315.6400146484375,1318.1800537109375,4360600
2024-06-26,1319.1500244140625,1324.47998046875,1315.5,1322.719970703125,3308700
2024-06-27,1309.4599609375,1316.5799560546875,1307.6700439453125,1315.6099853515625,3575800
2024-06-28,1300.9599609375,1311.72998046875,1296.6700439453125,1311.4200439453125,5350900
2024-07-01,1299.3499755859375,1306.280029296875,1296.1099853515625,1301.9599609375,3175800
2024-07-02,1288.5799560546875,1297.8499755859375,1286.8299560546875,1297.47998046875,3567000
2024-07-03,1294.699951171875,1296.1300048828125,1286.7900390625,1289.5699462890625,2527300
2024-07-04,1301.0400390625,1309.4599609375,1300.260009765625,1300.6199951171875,2517400
2024-07-05,1311.989990234375,1312.75,1298.4300537109375,1303.06005859375,3588200
2024-07-08,1322.5,1322.5,1311.050048828125,1311.699951171875,3271700
2024-07-09,1319.9200439453125,1325.1800537109375,1317.02001953125,1323.81005859375,3207500
2024-07-10,1323.280029296875,1327.1600341796875,1318.719970703125,1320.6800537109375,3122300
2024-07-11,1329.3699951171875,1330.010009765625,1320.0,1326.199951171875,3313000
2024-07-12,1332.0400390625,1332.760009765625,1325.6400146484375,1327.780029296875,3686600
2024-07-15,1327.4300537109375,1328.510009765625,1320.56005859375,1326.06005859375,3734500
2024-07-16,1321.31005859375,1330.8399658203125,1320.0799560546875,1327.77001953125,3561600
2024-07-17,1319.7900390625,1330.219970703125,1318.4100341796875,1325.3900146484375,3704600
2024-07-18,1324.760009765625,1327.02001953125,1317.8900146484375,1318.4599609375,4251100
2024-07-19,1317.1400146484375,1324.5699462890625,1317.1400146484375,1321.300048828125,2799800
2024-07-23,1301.5400390625,1321.2099609375,1300.0400390625,1318.81005859375,4110900
2024-07-24,1298.0799560546875,1301.550048828125,1293.949951171875,1299.6400146484375,3665700
2024-07-25,1291.5799560546875,1295.8800048828125,1288.219970703125,1289.97998046875,3611800
2024-07-26,1307.2099609375,1307.2099609375,1290.47998046875,1292.6400146484375,3753100
2024-07-30,1308.0899658203125,1315.780029296875,1306.219970703125,1311.949951171875,4129200
2024-07-31,1320.8599853515625,1322.0799560546875,1311.9300537109375,1312.68994140625,3642300
2024-08-01,1322.75,1329.760009765625,1319.2900390625,1322.510009765625,3794000
2024-08-02,1313.0799560546875,1318.260009765625,1310.52001953125,1315.0699462890625,3147200
2024-08-05,1274.6700439453125,1296.1099853515625,1273.1700439453125,1295.6500244140625,5238700
2024-08-06,1274.010009765625,1289.239990234375,1274.010009765625,1285.6199951171875,3247700
2024-08-07,1290.550048828125,1293.93994140625,1282.050048828125,1282.050048828125,4038200
2024-08-08,1296.25,1299.1400146484375,1287.1400146484375,1287.530029296875,3635700
2024-08-09,1297.0699462890625,1309.6600341796875,1292.800048828125,1305.8800048828125,3821200
2024-08-13,1297.7900390625,1300.8299560546875,1292.4100341796875,1299.72998046875,3792500
2024-08-14,1292.68994140625,1306.8800048828125,1280.989990234375,1300.5899658203125,5413800
2024-08-15,1289.8399658203125,1293.0999755859375,1279.3399658203125,1291.8900146484375,3870500
2024-08-16,1303.0,1305.030029296875,1295.3499755859375,1295.949951171875,3503400
2024-08-19,1323.3800048828125,1323.3800048828125,1302.969970703125,1305.8900146484375,5146100
2024-08-20,1328.1199951171875,1337.3499755859375,1323.93994140625,1327.25,4341200
2024-08-21,1337.8299560546875,1339.6099853515625,1327.1199951171875,1328.5,4990900
2024-08-22,1341.030029296875,1343.3499755859375,1334.7900390625,1338.8399658203125,4055400
2024-08-23,1354.8699951171875,1355.52001953125,1340.5899658203125,1341.530029296875,6408000
2024-08-26,1364.81005859375,1366.760009765625,1351.3299560546875,1356.1099853515625,5902000
2024-08-27,1364.31005859375,1368.550048828125,1360.739990234375,1365.6400146484375,4895000
2024-08-28,1365.719970703125,1370.6700439453125,1356.510009765625,1361.5899658203125,4050200
2024-08-29,1357.4100341796875,1366.760009765625,1355.989990234375,1361.3399658203125,3321900
2024-08-30,1359.0699462890625,1367.0899658203125,1355.4599609375,1360.1600341796875,5566400
2024-09-02,1353.6400146484375,1353.6400146484375,1353.6400146484375,1353.6400146484375,0
2024-09-03,1364.5999755859375,1370.0400390625,1354.260009765625,1354.260009765625,3945000
2024-09-04,1365.489990234375,1367.8800048828125,1355.31005859375,1355.31005859375,3522800
2024-09-05,1404.280029296875,1406.489990234375,1371.489990234375,1372.2900390625,6841900
2024-09-06,1427.6400146484375,1431.239990234375,1412.760009765625,1413.93994140625,8722900
2024-09-09,1431.1300048828125,1438.31005859375,1417.6800537109375,1429.1600341796875,7500300
2024-09-10,1428.030029296875,1434.6800537109375,1422.6300048828125,1431.9100341796875,6123800
2024-09-11,1415.4100341796875,1428.1300048828125,1405.300048828125,1424.68994140625,5734400
2024-09-12,1421.5799560546875,1429.449951171875,1419.93994140625,1422.4200439453125,4569400
2024-09-13,1424.3900146484375,1433.6600341796875,1421.469970703125,1428.1500244140625,5600100
2024-09-16,1435.530029296875,1436.800048828125,1423.199951171875,1425.8900146484375,8451200
2024-09-17,1436.5999755859375,1439.3499755859375,1431.56005859375,1437.469970703125,7316600
2024-09-18,1435.77001953125,1446.52001953125,1432.9100341796875,1437.68994140625,6480100
2024-09-19,1454.8399658203125,1454.8399658203125,1436.1400146484375,1440.3499755859375,6953900
2024-09-20,1451.68994140625,1462.3499755859375,1451.68994140625,1458.2099609375,7876100
2024-09-23,1447.9000244140625,1455.43994140625,1442.02001953125,1454.18994140625,4849300
2024-09-24,1462.0999755859375,1463.31005859375,1447.5899658203125,1451.6700439453125,4468100
2024-09-25,1461.5799560546875,1471.68994140625,1460.22998046875,1466.3699951171875,6325300
2024-09-26,1455.030029296875,1464.81005859375,1449.6800537109375,1463.3699951171875,5682300
2024-09-27,1450.1500244140625,1460.550048828125,1446.5999755859375,1453.97998046875,5389900
2024-09-30,1448.8299560546875,1453.5400390625,1444.1099853515625,1445.1800537109375,4717400
2024-10-01,1464.6600341796875,1468.1400146484375,1449.6400146484375,1449.81005859375,4035900
2024-10-02,1451.4000244140625,1464.27001953125,1447.4000244140625,1461.7099609375,5561800
2024-10-03,1442.72998046875,1452.0,1440.31005859375,1446.6500244140625,4205800
2024-10-04,1444.25,1447.6500244140625,1432.219970703125,1441.8399658203125,4571900
2024-10-07,1452.199951171875,1453.699951171875,1443.56005859375,1444.27001953125,3779000
2024-10-08,1452.800048828125,1459.6400146484375,1447.3499755859375,1448.27001953125,3988000
2024-10-09,1456.969970703125,1460.3299560546875,1453.3299560546875,1454.780029296875,4474300
2024-10-10,1468.52001953125,1474.510009765625,1458.5899658203125,1462.469970703125,4199400
2024-10-11,1470.0999755859375,1482.02001953125,1470.0999755859375,1471.9300537109375,4214800
2024-10-15,1465.030029296875,1478.3699951171875,1463.3199462890625,1472.68994140625,4542000
2024-10-16,1485.010009765625,1488.5899658203125,1461.1199951171875,1462.6500244140625,5744400
2024-10-17,1495.02001953125,1498.6099853515625,1489.719970703125,1490.0999755859375,4485000
2024-10-18,1489.8199462890625,1506.8199462890625,1488.6099853515625,1493.97998046875,4687400
2024-10-21,1488.739990234375,1494.6700439453125,1482.75,1493.0799560546875,3366700
2024-10-22,1470.3199462890625,1487.800048828125,1467.77001953125,1485.81005859375,3560700
2024-10-24,1460.6400146484375,1476.5799560546875,1458.6700439453125,1466.27001953125,4476700
2024-10-25,1463.4200439453125,1468.7900390625,1456.5899658203125,1463.77001953125,3036300
2024-10-28,1453.030029296875,1465.8599853515625,1449.72998046875,1464.1199951171875,3841100
2024-10-29,1451.1600341796875,1461.9300537109375,1449.239990234375,1453.9000244140625,2987100
2024-10-30,1447.199951171875,1456.02001953125,1443.2099609375,1448.949951171875,3285000
2024-10-31,1466.0400390625,1468.449951171875,1446.260009765625,1446.260009765625,3140900
2024-11-01,1464.1700439453125,1466.9100341796875,1459.260009765625,1464.1700439453125,3002600
2024-11-04,1462.949951171875,1473.280029296875,1461.4599609375,1467.969970703125,2647900
2024-11-05,1481.6700439453125,1486.550048828125,1462.6300048828125,1464.550048828125,2650200
2024-11-06,1467.4200439453125,1487.5799560546875,1463.06005859375,1484.3800048828125,4411100
2024-11-07,1469.719970703125,1478.77001953125,1468.56005859375,1469.7099609375,3442000
2024-11-08,1464.68994140625,1474.5899658203125,1458.3399658203125,1473.18994140625,2914200
2024-11-11,1456.469970703125,1465.2900390625,1452.81005859375,1463.75,3667100
2024-11-12,1445.0699462890625,1460.1300048828125,1443.1500244140625,1455.9000244140625,3755000
2024-11-13,1451.469970703125,1463.31005859375,1447.8199462890625,1447.8199462890625,3086500
2024-11-14,1450.1199951171875,1461.989990234375,1441.1500244140625,1450.010009765625,3902000
2024-11-15,1442.6300048828125,1458.3199462890625,1436.7900390625,1455.81005859375,3556700
2024-11-18,1452.780029296875,1456.5699462890625,1442.1600341796875,1448.300048828125,2898900
2024-11-19,1460.1099853515625,1471.47998046875,1458.9100341796875,1460.25,3280400
2024-11-20,1462.47998046875,1462.77001953125,1454.68994140625,1462.6500244140625,2411000
2024-11-21,1440.4599609375,1453.1199951171875,1436.72998046875,1442.72998046875,2693000
2024-11-22,1446.300048828125,1451.52001953125,1435.780029296875,1445.1700439453125,3417900
2024-11-25,1443.31005859375,1455.3900146484375,1441.8599853515625,1452.77001953125,3001900
2024-11-26,1438.25,1448.5899658203125,1435.5400390625,1442.27001953125,2837600
2024-11-27,1430.4000244140625,1437.27001953125,1425.9300537109375,1436.3199462890625,2759400
2024-11-28,1428.010009765625,1433.6099853515625,1421.9599609375,1430.31005859375,2938900
2024-11-29,1427.5400390625,1433.030029296875,1422.8800048828125,1429.02001953125,3437200
2024-12-02,1437.1099853515625,1437.1099853515625,1421.1800537109375,1430.550048828125,2991100
2024-12-03,1454.760009765625,1455.8399658203125,1441.4300537109375,1441.4300537109375,3795700
2024-12-04,1450.8199462890625,1457.7099609375,1448.5400390625,1455.1600341796875,4401300
2024-12-06,1451.9599609375,1454.969970703125,1448.2099609375,1450.050048828125,2915600
2024-12-09,1447.530029296875,1450.4100341796875,1441.989990234375,1448.93994140625,2570700
2024-12-11,1443.050048828125,1454.3199462890625,1441.6800537109375,1444.949951171875,2647400
2024-12-12,1439.8900146484375,1456.9200439453125,1439.010009765625,1448.5899658203125,3080000
2024-12-13,1431.6700439453125,1438.6700439453125,1429.6800537109375,1435.31005859375,3648100
2024-12-16,1419.719970703125,1424.6800537109375,1414.8599853515625,1422.800048828125,3076000
2024-12-17,1395.5699462890625,1421.6500244140625,1393.93994140625,1418.02001953125,4249900
2024-12-18,1398.949951171875,1404.47998046875,1389.239990234375,1399.280029296875,3363700
2024-12-19,1377.530029296875,1394.260009765625,1374.3299560546875,1384.239990234375,3597200
2024-12-20,1365.0699462890625,1379.9100341796875,1361.3399658203125,1375.8299560546875,4330100
2024-12-23,1386.9100341796875,1386.9300537109375,1366.7099609375,1374.06005859375,4369500
2024-12-24,1394.6700439453125,1397.510009765625,1388.219970703125,1390.1600341796875,2174600
2024-12-26,1397.800048828125,1403.449951171875,1395.4000244140625,1400.5999755859375,2432200
2024-12-27,1401.4599609375,1410.02001953125,1395.1500244140625,1398.1300048828125,3608700
2024-12-30,1400.2099609375,1409.1300048828125,1398.3900146484375,1403.27001953125,2930700
2025-01-02,1379.8499755859375,1399.3499755859375,1378.43994140625,1397.9300537109375,2817600
2025-01-03,1384.760009765625,1390.27001953125,1379.0899658203125,1383.280029296875,2416300
2025-01-06,1372.6500244140625,1390.8399658203125,1370.68994140625,1388.6400146484375,2888400
2025-01-07,1390.8800048828125,1395.699951171875,1375.2900390625,1375.2900390625,2979100
2025-01-08,1387.719970703125,1392.4300537109375,1381.719970703125,1390.81005859375,2625900
2025-01-09,1362.969970703125,1385.3399658203125,1360.27001953125,1385.3399658203125,4249300
2025-01-10,1367.989990234375,1371.0999755859375,1352.3299560546875,1362.9100341796875,4870500
2025-01-13,1354.3399658203125,1362.1400146484375,1349.02001953125,1359.2099609375,3911000
2025-01-14,1340.25,1363.8599853515625,1340.25,1363.8599853515625,3743900
2025-01-15,1353.1700439453125,1353.1700439453125,1334.7900390625,1343.18994140625,3352600
2025-01-16,1352.56005859375,1363.550048828125,1346.449951171875,1362.1400146484375,3080800
2025-01-17,1340.6300048828125,1356.3299560546875,1338.8399658203125,1348.06005859375,3204600
2025-01-20,1340.5,1350.4100341796875,1338.2900390625,1344.530029296875,2099600
2025-01-21,1352.530029296875,1357.5,1343.22998046875,1346.5899658203125,2975000
2025-01-22,1361.77001953125,1363.9200439453125,1355.219970703125,1355.219970703125,3528000
2025-01-23,1344.1700439453125,1362.0,1344.1700439453125,1359.8699951171875,2948600
2025-01-24,1354.0699462890625,1354.0699462890625,1344.6199951171875,1350.030029296875,2532500
2025-01-27,1340.93994140625,1354.739990234375,1340.5899658203125,1349.050048828125,2806500
2025-01-28,1345.77001953125,1347.5400390625,1334.260009765625,1334.260009765625,2821000
2025-01-29,1343.18994140625,1351.6800537109375,1341.3199462890625,1350.72998046875,2867400
2025-01-30,1335.6400146484375,1345.760009765625,1333.27001953125,1342.719970703125,2803900
2025-01-31,1314.5,1337.800048828125,1310.719970703125,1336.4200439453125,3630700
2025-02-03,1304.3900146484375,1304.3900146484375,1270.8699951171875,1276.9100341796875,4144800
2025-02-04,1301.02001953125,1316.4100341796875,1300.1099853515625,1310.75,3015100
2025-02-05,1286.739990234375,1305.1700439453125,1282.0400390625,1300.739990234375,3179300
2025-02-06,1262.0699462890625,1290.260009765625,1260.02001953125,1289.0,3586600
2025-02-07,1282.0899658203125,1282.0899658203125,1252.260009765625,1266.3499755859375,4205200
2025-02-10,1270.489990234375,1275.8800048828125,1262.4100341796875,1273.949951171875,3040700
2025-02-11,1283.969970703125,1285.97998046875,1269.5799560546875,1272.9100341796875,2678300
2025-02-13,1284.1099853515625,1298.719970703125,1281.1600341796875,1287.1600341796875,2844400
2025-02-14,1272.0999755859375,1287.6600341796875,1269.81005859375,1286.5699462890625,2792100
2025-02-17,1256.47998046875,1256.47998046875,1236.800048828125,1244.56005859375,9807200
2025-02-18,1257.47998046875,1263.010009765625,1252.72998046875,1257.6800537109375,3459300
2025-02-19,1262.27001953125,1267.719970703125,1254.1800537109375,1255.1500244140625,4125100
2025-02-20,1245.6099853515625,1261.4100341796875,1240.56005859375,1255.25,4252900
2025-02-21,1246.2099609375,1252.5,1240.6700439453125,1243.8900146484375,3227700
2025-02-24,1235.8499755859375,1242.5,1227.4200439453125,1242.5,3715400
2025-02-25,1206.3900146484375,1231.47998046875,1206.3900146484375,1231.47998046875,4213000
2025-02-26,1231.1400146484375,1233.3499755859375,1208.9100341796875,1209.719970703125,4527000
2025-02-27,1215.72998046875,1235.1099853515625,1212.5400390625,1228.6500244140625,3389300
2025-02-28,1203.719970703125,1206.5799560546875,1186.3599853515625,1192.4300537109375,5262600
2025-03-03,1188.4100341796875,1211.2099609375,1185.72998046875,1207.27001953125,3541700
2025-03-04,1177.6400146484375,1195.6600341796875,1173.1300048828125,1182.3199462890625,3815800
2025-03-05,1206.9599609375,1208.760009765625,1183.2099609375,1185.3599853515625,3760200
2025-03-06,1189.550048828125,1207.0400390625,1186.9100341796875,1206.8599853515625,3430500
2025-03-07,1202.030029296875,1202.030029296875,1186.9300537109375,1188.6600341796875,3046800
2025-03-10,1177.43994140625,1196.52001953125,1177.43994140625,1195.3699951171875,3122200
2025-03-11,1187.6300048828125,1189.4000244140625,1160.989990234375,1167.18994140625,3629200
2025-03-12,1160.06005859375,1186.5699462890625,1158.1700439453125,1184.8599853515625,3572400
2025-03-13,1159.6400146484375,1168.72998046875,1157.9599609375,1164.1800537109375,2448200
2025-03-14,1173.760009765625,1176.9200439453125,1160.1300048828125,1162.550048828125,2850100
2025-03-17,1170.199951171875,1178.510009765625,1165.4599609375,1175.739990234375,2642800
2025-03-18,1176.1700439453125,1181.31005859375,1165.989990234375,1177.6800537109375,2778800
2025-03-19,1189.6600341796875,1195.56005859375,1174.6199951171875,1177.3699951171875,3380500
2025-03-20,1181.7099609375,1200.0899658203125,1181.7099609375,1192.280029296875,3300200
2025-03-21,1186.6099853515625,1190.6199951171875,1180.489990234375,1187.06005859375,4732000
2025-03-24,1190.06005859375,1192.5899658203125,1182.5999755859375,1188.199951171875,2365600
2025-03-25,1184.9300537109375,1191.010009765625,1181.1300048828125,1190.6600341796875,2541400
2025-03-26,1190.3599853515625,1194.6500244140625,1186.4100341796875,1186.4100341796875,2285700
2025-03-27,1187.9000244140625,1193.9599609375,1185.199951171875,1190.260009765625,2605100
2025-03-28,1175.449951171875,1185.1800537109375,1173.489990234375,1185.02001953125,2001200
2025-03-31,1158.0899658203125,1169.0899658203125,1155.050048828125,1155.050048828125,3765700
2025-04-01,1168.02001953125,1174.219970703125,1165.3299560546875,1165.760009765625,2323300
2025-04-02,1172.68994140625,1176.8399658203125,1166.5899658203125,1168.1199951171875,2600500
2025-04-03,1161.81005859375,1164.2900390625,1156.3900146484375,1159.9300537109375,2975200
2025-04-04,1125.2099609375,1156.02001953125,1122.510009765625,1155.4599609375,3967700
2025-04-08,1074.5899658203125,1083.75,1056.4100341796875,1076.1099853515625,5434400
2025-04-09,1088.1800537109375,1094.3800048828125,1062.5400390625,1070.8599853515625,4444600
2025-04-10,1133.949951171875,1146.8599853515625,1122.949951171875,1135.7900390625,3940800
2025-04-11,1128.6600341796875,1136.1300048828125,1118.9599609375,1127.8699951171875,2881300
2025-04-16,1138.9000244140625,1142.3499755859375,1120.719970703125,1127.5899658203125,3082700
2025-04-17,1141.280029296875,1145.18994140625,1133.9000244140625,1136.8199462890625,2852800
2025-04-18,1150.949951171875,1153.199951171875,1141.3199462890625,1143.260009765625,3127500
2025-04-21,1134.7099609375,1153.8299560546875,1130.56005859375,1149.3299560546875,6993500
2025-04-22,1144.050048828125,1146.02001953125,1127.4599609375,1129.3499755859375,3301000
2025-04-23,1153.77001953125,1160.010009765625,1147.6500244140625,1153.7099609375,3434000
2025-04-24,1146.8599853515625,1155.1300048828125,1143.2900390625,1149.52001953125,2997900
2025-04-25,1159.0,1161.030029296875,1151.6500244140625,1154.56005859375,2828500
2025-04-28,1159.530029296875,1166.3199462890625,1156.6300048828125,1161.469970703125,2624700
2025-04-29,1171.1199951171875,1171.1199951171875,1155.469970703125,1160.8800048828125,3116700
2025-04-30,1197.260009765625,1197.260009765625,1169.22998046875,1171.4599609375,4590000
2025-05-02,1198.97998046875,1214.75,1196.3299560546875,1210.699951171875,3786600
2025-05-06,1187.8599853515625,1201.0400390625,1187.8599853515625,1200.3299560546875,3853000
2025-05-07,1220.27001953125,1220.27001953125,1195.239990234375,1197.1300048828125,4382300
2025-05-08,1206.5899658203125,1221.3399658203125,1205.5699462890625,1217.530029296875,4456500
2025-05-09,1210.93994140625,1213.6800537109375,1195.8599853515625,1211.5899658203125,3965000
2025-05-13,1214.3900146484375,1231.02001953125,1212.18994140625,1226.9300537109375,4073100
2025-05-14,1216.7099609375,1218.6400146484375,1207.2099609375,1215.2099609375,3597100
2025-05-15,1194.489990234375,1212.47998046875,1191.4000244140625,1210.0999755859375,4088200
2025-05-16,1195.77001953125,1204.3299560546875,1190.2099609375,1198.6800537109375,3471800
2025-05-19,1187.06005859375,1195.7900390625,1184.8599853515625,1191.239990234375,3970300
2025-05-20,1189.1400146484375,1197.800048828125,1186.3399658203125,1193.52001953125,3850800
2025-05-21,1179.81005859375,1199.2900390625,1176.6500244140625,1192.68994140625,3645900
2025-05-22,1173.3699951171875,1182.5400390625,1171.760009765625,1175.1400146484375,3734700
2025-05-23,1176.3599853515625,1184.8599853515625,1173.5400390625,1177.8900146484375,2719700
2025-05-26,1178.4300537109375,1180.030029296875,1168.1700439453125,1178.719970703125,2797100
2025-05-27,1163.4200439453125,1176.3399658203125,1159.6099853515625,1176.3399658203125,3162700
2025-05-28,1160.739990234375,1173.6800537109375,1160.5899658203125,1167.97998046875,3297900
2025-05-29,1164.010009765625,1178.239990234375,1162.8800048828125,1175.43994140625,3041600
2025-05-30,1149.1800537109375,1160.4300537109375,1149.1800537109375,1155.5999755859375,4873800
2025-06-04,1132.02001953125,1149.6800537109375,1127.5699462890625,1147.6600341796875,3552900
2025-06-05,1140.6300048828125,1145.010009765625,1135.0999755859375,1138.1199951171875,2701000
2025-06-06,1136.4300537109375,1141.050048828125,1129.4100341796875,1140.27001953125,2753700
2025-06-09,1135.239990234375,1144.239990234375,1132.6700439453125,1142.3499755859375,2275500
2025-06-10,1139.1600341796875,1144.4000244140625,1134.8199462890625,1134.8199462890625,3001500
2025-06-11,1141.5799560546875,1145.18994140625,1139.6400146484375,1141.7099609375,2602500
2025-06-12,1128.6199951171875,1143.449951171875,1126.9200439453125,1140.6099853515625,2764100
2025-06-13,1122.699951171875,1127.2900390625,1118.5899658203125,1124.3399658203125,3569000
2025-06-16,1114.489990234375,1123.8299560546875,1107.7900390625,1121.1400146484375,3324900
2025-06-17,1113.5799560546875,1119.1300048828125,1112.25,1117.1700439453125,2026100
2025-06-18,1094.5799560546875,1120.3299560546875,1094.5799560546875,1113.5899658203125,3575400
2025-06-19,1068.72998046875,1085.7099609375,1066.0699462890625,1082.800048828125,8758700
2025-06-20,1067.6300048828125,1082.9000244140625,1066.02001953125,1071.9599609375,4239100
2025-06-23,1062.780029296875,1067.8800048828125,1053.7900390625,1059.3699951171875,3563300
2025-06-24,1100.010009765625,1100.010009765625,1074.9599609375,1076.27001953125,4532400
2025-06-25,1107.68994140625,1110.43994140625,1090.739990234375,1095.010009765625,7562900
2025-06-26,1106.72998046875,1117.6400146484375,1104.719970703125,1104.8599853515625,4593900
2025-06-27,1082.4200439453125,1104.9200439453125,1078.5699462890625,1104.6800537109375,3428400
2025-06-30,1089.56005859375,1094.77001953125,1080.9200439453125,1089.010009765625,7904000
2025-07-01,1110.010009765625,1110.010009765625,1086.56005859375,1094.9100341796875,3109100
2025-07-02,1115.68994140625,1115.68994140625,1103.989990234375,1107.1300048828125,2811300
2025-07-03,1127.2099609375,1127.6600341796875,1113.77001953125,1114.8299560546875,3356100
2025-07-04,1119.93994140625,1128.0799560546875,1115.3699951171875,1127.3499755859375,2861300
2025-07-07,1123.0,1123.0,1107.4599609375,1113.3599853515625,3664700
2025-07-08,1115.6500244140625,1121.3699951171875,1110.1600341796875,1112.3900146484375,2651600
2025-07-09,1110.4000244140625,1120.449951171875,1108.0899658203125,1115.5799560546875,2712500
2025-07-11,1121.1300048828125,1130.280029296875,1115.469970703125,1116.6099853515625,2364100
2025-07-14,1143.31005859375,1143.31005859375,1121.6400146484375,1122.3900146484375,3173400
2025-07-15,1161.010009765625,1162.719970703125,1139.6400146484375,1143.72998046875,4165700
2025-07-16,1157.6300048828125,1167.800048828125,1154.1300048828125,1160.1400146484375,4316500
2025-07-17,1198.1099853515625,1199.1400146484375,1162.699951171875,1163.9000244140625,4464500
2025-07-18,1206.5799560546875,1210.010009765625,1195.300048828125,1197.3599853515625,4248300
2025-07-21,1208.1300048828125,1217.8299560546875,1199.5400390625,1213.52001953125,3394400
2025-07-22,1191.75,1213.239990234375,1191.6500244140625,1209.5699462890625,3928900
2025-07-23,1219.6199951171875,1222.75,1202.25,1202.8199462890625,3860500
2025-07-24,1212.489990234375,1227.7099609375,1206.18994140625,1214.2900390625,3626100
2025-07-25,1217.1500244140625,1218.7099609375,1204.699951171875,1205.25,2721100
2025-07-29,1233.6800537109375,1235.18994140625,1213.8699951171875,1224.27001953125,3425200
2025-07-30,1244.1400146484375,1245.43994140625,1234.2099609375,1236.010009765625,4528600
2025-07-31,1242.3499755859375,1251.1600341796875,1229.760009765625,1241.7900390625,4009900
